address	job	company	blood_group	ssn	station_ID	current_latitude	current_longitude
"Borgo Ettore, 3 Piano 8
20822, Baruccana (MB)"	Press photographer	Rinaldi-Renzi SPA	O+	SMRDLS28S02D924S	182	-25.7667055	-103.50652
"Vila Ramos, 28
Serra
22114297 da Mota da Serra / DF"		Viana	A+	08312964533	515	78.3729175	156.852606
"Mahmut-Keudel-Platz 5
54992 Eberswalde"		Scholl Naser e.G.	O-	332-17-5155	496	5.1461395	-117.025008
	Oficial de justiça	Fogaça - ME	B-	19623758464	666	-25.894932	66.60798
"Dorothee-Köhler-Platz 16-34
00679 Hildesheim"	Winzer	Putz Butte AG & Co. KG	O+	302-11-5730	204	4.761709	94.732987
"Vereda Sabrina da Rosa, 60
Belvedere
19384105 da Luz Verde / PR"	Costureira	Viana S.A.	AB-	86170349557	72	35.344537	13.84618
"Piazza Mercantini, 385 Appartamento 65
38055, Tezze (TN)"		Catalano, Eco e Vidoni e figli	A-	FRNSRN35B21A295A	785	-10.317663	-69.340672
"63997 Hannah Cliff
Nielsenfort, IN 20831"		Pearson-Bryant	B+	030-58-5328	143	43.975334	172.496249
"Rotonda Giulietta, 8 Appartamento 80
28922, Verbania (VB)"	Licensed conveyancer	Sonnino, Caccioppoli e Germano e figli	AB-	PGNMLS68R30G030F	118	58.054575	-179.704185
愛知県御蔵島村長畑2丁目5番13号		山本運輸合同会社	B-	385-51-5098	56	76.79458	-80.452059
	Engineer, maintenance	Ward, Hamilton and Cook	A+	176-34-8574	204	0.4438905	116.741214
栃木県八街市二つ室21丁目12番3号 パレス筑土八幡町304	演歌歌手	岡田保険有限会社	B-	703-92-9748	553	3.9284135	-91.121945
		Solari s.r.l.	O+	TRVGRN12B46B378T	666	-9.711236	-72.980206
"Stretto Cibin, 27 Piano 6
61014, Montecopiolo (PU)"		Draghi-Trotta e figli	B+	RCCLRT10H16I016H	320	84.980329	165.41134
"Stretto Donato, 19 Piano 0
13848, Zumaglia (BI)"		Meucci-Raurica s.r.l.	B-	PRZDNL30E56C439S	621	87.6311105	-70.527229
"Hornichgasse 439
55811 Hünfeld"	Drogist	Harloff Holsten AG	A+	240-98-9133	240	-66.2336095	-90.790319
"Via Michele, 8 Appartamento 14
88833, Caccuri (KR)"		Cafarchia-Castelli SPA	A-	CSLTMT52M71E962D	102	-27.5363255	146.419253
"Vale Sophia Teixeira, 6
Vila Da Ária
69613603 Silveira / RR"		da Cruz Montenegro e Filhos	O-	91370542879	230	74.534278	143.367035
"Magret-Hölzenbecher-Platz 97
07153 Marienberg"	Mechaniker	Wagenknecht	O+	661-12-4512	253	68.182771	160.535619
奈良県中野区山中新田16丁目1番15号 上野桜木パレス566	モデル	有限会社清水建設	A+	258-51-7163	787	-46.1115105	66.968645
"Irmtraut-Butte-Straße 22-64
12271 Monschau"		Jähn Kade AG & Co. KG	O+	710-64-1240	215	48.0466195	-115.651231
		Gritti, Bellucci e Tarantini e figli	B+	RVGMSM61E60E259R	383	88.5193445	81.756731
愛知県新島村西神田9丁目25番4号	医師	池田銀行有限会社	A+	407-62-6602	515	-7.926448	100.496903
"Jardim Novaes, 49
Mala E Cuia
26696-137 Carvalho / DF"		Machado	AB-	95208341689	339	79.889087	56.032983
"Quadra de Monteiro, 534
Caiçara - Adelaide
91981427 Novais / PE"	Co-piloto	Novaes	O+	74152368071	311	83.1155885	98.287317
京都府山武郡横芝光町港南29丁目1番18号 シャルム一ツ橋813	裁判官	山口保険株式会社	B+	053-72-2256	549		
"Viale Sante, 7
00061, Anguillara Sabazia (RM)"		Tartini Group	AB-	SCRGLM43S05F517N	736	53.2789445	56.151253
佐賀県武蔵村山市浅草10丁目5番15号 東浅草アーバン688	配管工	有限会社山田建設	AB+	708-83-4050	130	-72.4984845	128.287642
"54719 Anderson Cliffs Suite 147
West Nicholas, CO 34522"	Nurse, mental health	Cannon, Cantu and Torres	A+	798-50-0574	273	11.5169445	-129.671308
"Parque Cavalcanti, 6
São Lucas
02641058 Monteiro do Amparo / SC"		Nogueira Nascimento - EI	O-	05271689476	322	25.1214645	-55.171795
"7435 Carney Neck
Gutierrezmouth, NY 43395"		Evans and Sons	O-	372-20-8335	485	-16.5991955	-54.214886
福島県横浜市都筑区蟇沼10丁目5番6号		合同会社斎藤農林	O+	619-93-9882	441	35.2735075	163.59172
"4011 Robert Tunnel Suite 318
West Jacobville, IL 46112"	Geochemist	Hanna Inc	O+	489-37-1772	529	27.178954	141.702623
"Strada Soranzo, 28
26037, San Giovanni In Croce (CR)"	Sales promotion account executive	Ligorio e figli	AB+	FRCMNC48B18E201L	649	-71.7300675	-37.569829
"Via Renzi, 449
24045, Fara Gera D'Adda (BG)"		Nugnes SPA	A+	RNSPRI90T44F779G	267	84.5875835	0.972816
岐阜県横浜市金沢区天神島19丁目26番3号 九段南パーク721		合同会社石川情報	AB-	849-43-7458	348	-79.129261	-155.66866
"672 Hernandez Burg
East Tracey, ID 43631"		Smith-Li	AB+	138-30-1262	499	55.824484	67.29961
"Birte-Schönland-Gasse 9-5
28325 Main-Höchst"	Bankkaufmann	Stroh Stiftung & Co. KG	B-	152-12-5205	207		
	ウェディングプランナー	清水情報株式会社	O-	125-13-1909	397	-6.3682155	132.691334
"Alameda de Rodrigues, 4
Madre Gertrudes
82754805 Monteiro do Oeste / PE"		Leão	A+	73820614508	329	-39.9956175	-168.759392
		Henry-Webb	B+	482-95-7535	492	-15.863131	-84.753015
"Setor de Campos
Caiçaras
32691-175 Siqueira / SE"		Cavalcanti	B-	82395071404	424	54.332969	76.457
"960 Sara Centers Apt. 548
Lake Roseburgh, UT 98507"		Nelson-Aguilar	AB+	464-09-6481	13	64.661116	77.218749
		Hatfield-Waters	AB+	539-82-1743	662	-54.583617	-12.153093
"Campo Porto, 83
Vila Dos Anjos
16965-954 Moreira / SC"	Navegador	Peixoto S/A	B+	16850329740	641	-14.513963	-10.555352
"Parque Novaes, 61
Nossa Senhora Aparecida
91057-317 Costela Verde / RN"	Lenhador	Mendonça	A-	30156947234	59	68.7763245	175.272109
"49121 Walker Stream
South Alan, MH 86363"	Horticultural therapist	Hicks Inc	O-	544-54-9020	690	5.383662	16.482654
"Magret-Schuchhardt-Allee 35/99
88393 Mühlhausen"		Gude Heintze e.V.	A+	879-13-3681	448	-7.128873	66.576613
"Matthias-Biggen-Allee 45-60
30930 Viechtach"	Designer	Matthäi AG	A-	285-71-1937	401	6.2550985	-85.348191
"Distrito de Moura, 55
Cabana Do Pai Tomás
93762105 Rocha Verde / MS"		Leão	AB+	75369810230	773	-46.7416295	160.025234
熊本県横浜市青葉区独鈷沢10丁目11番20号		合同会社田中鉱業	A+	008-31-4621	513	23.967331	-4.474848
和歌山県北区上野公園1丁目20番5号		渡辺ガス合同会社	AB+	234-91-5177	603	-82.599876	-155.696318
"64791 Shannon Tunnel Suite 972
Anthonymouth, PR 72643"		Clarke, Myers and Crawford	A-	585-17-7478	433	-18.301771	97.577068
"Drewesallee 4-3
45725 Holzminden"	Drogist	Rohleder KG	AB+	969-52-9894	297	-83.77007	100.965795
	Polizist	Trub	A-	512-39-9510	392	-55.4894735	39.295525
"825 Nancy Stream Suite 603
Marybury, PR 83914"		Morse Ltd	B+	105-06-1276	1	-16.5684615	30.448034
		Berger GbR	AB-	751-64-4366	175	58.639825	122.393185
和歌山県西多摩郡奥多摩町虎ノ門虎ノ門ヒルズ森タワー24丁目17番11号 パーク台場903		合同会社木村食品	AB-	882-83-6821	290	31.7681985	102.90046
"771 Gibson Port
South Kristine, KS 78304"	Seismic interpreter	Castillo, Floyd and Coleman	A+	133-93-9887	221		
	アーティスト	村上情報株式会社	A-	729-25-4496	150	-71.4103625	-19.687202
"Ladeira Cunha, 80
Milionario
89775-814 Rezende Paulista / RN"		Almeida	AB+	69174502867	548	45.455094	176.447118
"61749 Reed Parkway
Barnettburgh, MI 99156"		Mcbride-Preston	AB-	549-47-9208	144	-73.7382335	154.685702
"1765 Lauren Parkways
Port Dwayne, ME 90058"		Phillips, Sims and Mitchell	O-	440-98-4377	324	25.669955	-45.077299
	エステティシャン	伊藤建設株式会社	AB-	891-73-9039	655	-11.3063615	90.847374
"628 Hall Corner Suite 151
Lake Steven, DE 62999"		Roy-Smith	AB+	594-87-2034	721	46.903481	-36.568601
岡山県長生郡長柄町油井11丁目3番20号 アーバン上野桜木391		有限会社山口銀行	AB-	309-88-7713	194	64.343353	173.036837
"Krebsweg 29/54
92503 Eisleben"		Gunpf Gierschner AG	B+	861-54-5375	260	-35.551457	168.717262
"Hentschelring 51
29389 Bad Mergentheim"	Polizist	Mies Butte KG	O-	261-26-7609	377	-66.355632	-5.521404
"5574 Becky Dale
Lake Stephanie, NC 00665"	Manufacturing engineer	Bowen LLC	O+	175-57-7149	590	28.106357	-78.756154
"66202 Jennifer Springs Suite 272
New William, MA 80118"		Lewis Ltd	AB-	124-08-3005	703	-29.233267	-159.108444
富山県横浜市戸塚区中鉢石町36丁目22番6号 元浅草コート200		株式会社伊藤保険	O-	305-07-8529	244	-80.0116505	-63.15287
		Henschel GbR	B-	521-03-8396	254	70.764496	-156.3128
"68616 Michael Drive
Thomasport, AR 60908"	Civil Service fast streamer	Johnson, Williams and Macdonald	B+	391-19-9875	417	76.17676	163.703325
福岡県荒川区細竹9丁目26番20号		小林食品有限会社	A-	169-12-4379	713	26.012253	-153.439575
"Canale Gianna, 432
16030, Pieve Ligure (GE)"	Advice worker	Flaiano, Barracco e Golgi s.r.l.	B-	RSSLFA24E62H311C	561	-40.688711	154.060994
石川県横浜市都筑区油井40丁目12番6号 コート無栗屋689		田中農林合同会社	A-	815-08-9209	679	63.2585865	156.562134
"Rotonda Baggio, 168
36057, Arcugnano (VI)"	Surveyor, mining	Pincherle s.r.l.	B-	TRNNNZ83R11F729D	586		
広島県横浜市港南区皇居外苑19丁目27番13号 台東パーク912		有限会社小川農林	B+	162-51-2474	34	-46.0060125	121.369322
"Kati-Lange-Weg 6
32621 Calw"	Informatiker	Schacht e.V.	O-	638-07-3044	387	-31.6545255	35.021669
兵庫県山武市蟇沼39丁目2番14号 シャルム脚折町446		合同会社小林建設	AB+	604-76-0110	646	-50.989163	-70.476843
"81428 John Bridge
West Lori, MI 39050"	Engineer, agricultural	Knight LLC	B+	332-41-7254	622	5.2376935	-77.443135
"Feira de Cunha, 682
Capitão Eduardo
21609-740 Castro / ES"		Leão	A+	95608317203	77	-81.099618	23.477952
"Dietrich-Reinhardt-Gasse 8/1
64881 Angermünde"	Chirurgiemechaniker	Gieß	B-	974-38-4959	327	-74.669998	-42.220418
		Valguarnera, Palazzo e Trussardi Group	AB-	LTTSLO71S28I359J	434	74.015815	15.71079
"08054 Fleming Village Apt. 069
Obrienland, AZ 68154"		Duarte Ltd	O+	383-39-9849	756	14.027777	-76.356414
岡山県大島町外神田42丁目5番14号 渡辺パレス270		村上ガス株式会社	A+	576-93-6537	561	-52.88476	131.550137
宮崎県横浜市保土ケ谷区入谷29丁目9番10号 パレス横林724		渡辺銀行株式会社	O-	866-05-1878	583	48.989147	49.760926
"9878 Laura Roads
Reesechester, CA 87654"		Nguyen Group	O-	333-27-4662	178	-71.445083	-161.518485
		Payne, Harrison and Hanson	O+	215-83-0469	787	-36.376482	90.202349
"Via Musatti, 65
80136, Napoli (NA)"		Bottigliero, Martinelli e Novaro s.r.l.	O-	SGLNNS59L04M399B	56	58.0112255	163.059158
"PSC 1078, Box 2208
APO AA 37192"	Health and safety inspector	Barnes, Hughes and Wallace	O-	030-80-7129	527	-57.268811	68.843989
"Alexa-Käster-Gasse 1-6
39844 Döbeln"		Weimer Trapp GmbH & Co. KG	A-	510-63-7844	289	14.0115515	5.107612
		Spanevello-Cuzzocrea Group	A+	TNSPMN34L65H320G	619	69.423335	8.150945
		Rios Santos S/A	AB+	94670185357	26	-74.99208	46.185005
		Sollima Group	O-	CNNMLT15S57A427K	38	77.773741	-21.611919
"93942 Brown Ports Apt. 692
West Jeannemouth, KY 40437"		Swanson-Rodriguez	B-	576-89-8584	624	-85.767659	-107.42157
"39382 Collier Parks Suite 235
New Markton, OR 43465"	Lexicographer	Harper and Sons	O+	573-47-9257	349	5.836077	-102.70138
		Bruscantini, Bevilacqua e Cuda e figli	O-	PRSFDC21S48G643P	581	-47.5474525	100.537455
"Rotonda Elena, 4
46047, Sant'Antonio (MN)"		Benedetti-Caracciolo e figli	B-	PRZGRM69P64A817S	623	5.0389095	-117.149938
"Setor de Abreu
Fazendinha
71183765 Costa do Oeste / AM"	Lanterneiro	Almeida - EI	O+	87564029374	471	-1.038463	143.420914
"Condomínio de Martins, 45
Vista Do Sol
28278-591 Albuquerque / TO"		Nogueira Nunes Ltda.	A+	34528170671	400	-84.627782	137.82786
"Staudegasse 41/75
40967 Sebnitz"		Wiek	AB-	622-02-3737	4	19.5092015	-37.146933
		Dussen van AG & Co. KGaA	B+	198-91-1706	81		
"Loteamento de Cardoso, 75
Parque São José
44646328 Silva / MT"		da Conceição	O+	78126094567	336	53.2144975	-42.040117
石川県小笠原村平須賀10丁目7番11号	音響技術者	合同会社三浦建設	AB-	564-18-1880	660	25.4328845	104.489729
"Canale Vincenzo, 9 Piano 3
67049, Rocca Santo Stefano Di Tornimparte (AQ)"		Tarantino SPA	B-	CRCMNC61D15G149Z	799		
"Finkestraße 85-99
79401 Eckernförde"		Kitzmann Hethur KG	A-	571-50-8184	531	39.7343335	92.687352
		合同会社小林電気	AB+	286-87-6409	78	-15.6320955	51.802367
"Parque Thiago Gomes, 7
Horto Florestal
00836948 da Cunha Grande / SC"		Caldeira - EI	AB+	62501379802	595	41.3052675	-64.87633
"Inna-Gorlitz-Ring 638
05516 Sulzbach-Rosenberg"		Christoph KGaA	A+	106-22-4710	76	-40.76783	-20.797483
	Hotel manager	Pederiva-Liverotti Group	A+	CSRPNL95S70E445X	686	-88.3466115	98.571711
"32727 Joseph Views
Port Robertbury, WA 40935"		Austin-Stewart	O-	146-33-1310	799	2.3970885	-127.442139
"Zofia-Gotthard-Weg 27/99
72437 Altötting"		Ruppersberger Eigenwillig AG & Co. OHG	O+	510-76-4002	6	-17.506701	31.012668
"Keudelring 75
56558 Brand"		Schwital Zahn AG & Co. KG	AB+	138-18-7533	598	-47.596677	-150.966461
"Canale Vito, 496
47039, Savignano Sul Rubicone (FC)"		Barcaccia, Casellati e Gianinazzi SPA	AB-	LBNGNN43P05D102W	531	-67.9083235	115.368307
"17620 Patricia Manor Suite 044
Onealfort, VI 40786"		Holland and Sons	O+	488-66-6808	168	42.376255	144.106725
		Ditschlerin Röhricht AG	O-	787-19-1373	775	21.030927	40.161453
		Faggiani, Verdone e Fattori Group	B+	ZCCGGL16C60A238D	306	-79.977045	-83.494457
石川県利島村虎ノ門32丁目8番15号 コート権現堂772		有限会社福田銀行	B+	236-60-4980	536	48.526752	-140.960594
"Beierstraße 48-14
17537 Jena"	Drogist	Gerlach Wohlgemut AG	AB+	930-59-8090	498	-77.3412745	-140.891738
"Borgo Virgilio, 99 Appartamento 61
98139, Briga (ME)"	Scientist, product/process development	Brambilla-Casarin Group	A+	BSSRZO20S48A796J	13	-26.378019	-107.659315
"Babette-Schaaf-Platz 7-3
17370 Beilngries"		Salz Stiftung & Co. KGaA	O-	952-16-0220	179	56.707701	103.226419
"Wulfgasse 29
53973 Passau"		Anders	B-	150-14-7738	62	23.3756715	-166.867032
"Werneckestr. 3018
25931 Stendal"	Forstwirt	Roskoth	B-	509-76-6424	122	70.021739	-65.73014
"Cäcilia-Losekann-Allee 7-2
57721 Mettmann"		Conradi GbR	O-	850-26-5839	454	30.1528675	-176.784811
"Rotonda Viola, 4
09127, Cagliari (CA)"		Nicolini-Grifeo Group	AB-	GRMLNR89S15A290L	301	52.8778635	9.498735
"Rotonda Boito, 699
70019, Triggiano (BA)"	Engineer, site	Ovadia SPA	AB+	BRRRMN44M06E289B	459	9.129125	-25.479473
鳥取県青梅市富久町25丁目14番18号		山田電気株式会社	O-	729-76-9901	163	-0.5372065	-129.830657
"217 Amber Tunnel Apt. 445
Williamport, NH 14200"	Magazine journalist	Lopez, Chandler and Mann	O+	846-78-3252	285	56.1057295	-118.660557
"Hellwigstraße 2904
05254 Kitzingen"		Junck	O-	967-08-1757	175	31.977309	166.042755
"Viale Giacomo, 50
89015, Palmi (RC)"	Presenter, broadcasting	Venditti SPA	AB-	CNTGMM83E02A821V	321	6.240989	78.475158
"Vila Noah Albuquerque, 71
Laranjeiras
26591-136 Melo / PA"		Correia Ltda.	B+	86039245700	64	-48.419038	-63.099371
"Lagoa de Novaes, 69
Vila Jardim Montanhes
01226037 Viana / AP"		Jesus	B-	86340219551	345	9.198317	-100.727817
徳島県我孫子市日光36丁目27番14号 アーバン柿木沢179	医療事務員	株式会社中島通信	AB+	597-15-7123	328	8.154641	154.359972
徳島県渋谷区前弥六南町32丁目11番9号		株式会社中村保険	A+	705-07-1573	378	7.352537	116.701965
"Viela Pinto, 612
Floramar
45454656 Ribeiro / BA"		Azevedo	B+	06231845753	747	32.5263215	-170.215367
"Morro Martins, 70
Lagoinha Leblon
82404021 Santos / AP"		Barros	B+	24817603526	399	-15.610834	155.000809
"Haufferring 93-98
20066 Soltau"		Peukert	A+	417-46-8905	27	-2.489528	-47.205443
		Ehlert GbR	AB+	173-96-7313	767	67.771347	-80.892119
"USNV Rodgers
FPO AA 60648"		Le-Russell	AB-	645-74-3156	265	-89.50674	17.083867
"9390 Barbara Park Apt. 031
Port Melanie, MA 53412"		Hodges-Fisher	O+	178-78-6844	112	4.5570805	-103.649318
"Favela Peixoto, 47
Vila Boa Vista
35762962 Fernandes do Norte / PE"		Melo - ME	B-	73605814948	342	35.657166	-141.163855
	漫画家	佐藤電気有限会社	O-	466-74-7484	329	53.6386625	93.096309
"Viale Luigi, 699
65131, Fontanelle (PE)"	Health physicist	Cainero-Scaduto s.r.l.	AB+	MRCVNI18B63B687V	801	71.7934305	-63.175546
奈良県三宅島三宅村平須賀24丁目17番7号 パーク四番町207	大学教授	石井銀行合同会社	A+	852-31-7295	599	78.3969505	91.274262
愛知県川崎市高津区神明内16丁目13番6号 入谷アーバン053		加藤運輸有限会社	B-	718-39-2032	411	23.4029475	-44.377313
"Unit 7199 Box 1363
DPO AP 05566"	Engineer, building services	Richardson, Doyle and Whitaker	AB+	793-37-8682	134	6.44655	-168.501782
"Drewesgasse 4
75310 Rastatt"		Kraushaar	O+	897-99-9456	536	71.7886485	-76.484879
熊本県荒川区池之端6丁目18番13号 鍛冶ケ沢コーポ238	栄養士	合同会社田中運輸	AB-	619-58-0827	562	-4.704668	-165.836729
		Duarte	O+	75862109420	99	17.540488	146.659719
	Koreanistiker	Paffrath Kusch GmbH	A-	641-47-4421	729	6.1578695	-124.304609
"Incrocio Montanariello, 8
47023, Borello (FC)"	TEFL teacher	Mercadante-Zanazzo s.r.l.	A-	MZZDRN08P22F122R	112	-68.260882	-126.441171
"755 Nancy Mission
East Heatherland, AS 72463"	Surveyor, quantity	Martin-Martin	A+	238-02-8356	343	-47.955632	-101.524564
"Kohlallee 8987
24202 Badalzungen"	Altenpfleger	Putz AG	AB+	503-39-9920	65	59.7333955	-148.872404
"Semra-Berger-Allee 6064
40927 Gransee"	Programmierer	Steckel Schinke AG	A+	069-90-1318	90	7.80076	-139.0952
群馬県横浜市旭区筑土八幡町12丁目1番11号 アーバン隼町501		株式会社伊藤食品	O-	747-50-6689	250	-76.09003	155.205682
"Largo de Nunes, 90
Novo Das Industrias
85954-429 Ramos de Machado / SP"	Xilógrafo	Nunes	A-	28651903740	599	68.3928415	-37.488613
大阪府昭島市芝公園6丁目12番5号 パレス虎ノ門960		松田運輸合同会社	A+	258-87-7671	603	-25.159155	-151.829616
"Cordula-Stroh-Ring 60
32803 Chemnitz"		Pohl	B+	979-16-9872	70	-69.696058	-113.97069
"Danny-Oestrovsky-Ring 2
68535 Kötzting"		Paffrath	AB+	142-52-2627	65	71.759	98.163952
"Piazza Giacomo, 80 Piano 6
20026, Novate Milanese (MI)"		Volta, Condoleo e Guarneri SPA	AB+	CTLNNZ39S21A001N	281	65.915744	91.714011
	Horticulturist, amenity	Lopez, Stewart and Hughes	O+	043-98-6141	538		
		林農林株式会社	AB-	779-14-6840	484	-48.580773	-16.501998
"USNS Martin
FPO AP 36051"	Data scientist	Goodman, Phillips and Johnson	AB-	635-32-9079	264	41.6898335	-35.896548
"Vila de Vargas, 54
São Pedro
06036869 Cavalcante da Praia / RO"	Tradutor	da Conceição	A-	48615203717	657	16.061454	47.656182
熊本県北区百村23丁目5番10号 パレス台場812		株式会社山崎建設	O-	821-49-5798	633	77.956207	-77.681422
"779 Roth Ford
Elizabethport, SD 54524"		Mccoy, Ingram and Brown	O+	795-87-6086	116	83.769037	-9.280907
		Saragat SPA	O-	LNGTRT94B52C697A	612		
		da Paz	AB+	89610423787	166	24.2342635	-51.442618
"Strada Alessandro, 5 Appartamento 3
10072, Mappano (TO)"		Malenchini, Comencini e Verga e figli	A+	BLLRZO07T64E587S	357		
"Borgo Martino, 2
42048, Rubiera (RE)"	Games developer	Orengo-Balbi SPA	AB-	NGLLRT32P04G848H	330	-10.7120935	-42.706816
長野県墨田区上高野41丁目18番7号 蟇沼シャルム595		有限会社斎藤保険	A+	816-22-1594	405	-36.9275605	119.7995
"Lago Arthur Gabriel Fernandes, 582
Castelo
01592-962 da Cunha / RN"	Geriatra	Costela Lopes S.A.	B-	13025764961	603	21.2893345	-112.934406
"Strada Praga, 77
43018, Coltaro (PR)"		Benedetti, Vigorelli e Fagiani e figli	O+	SBLDMA13M53H410L	383	60.91695	105.064021
		Mälzer OHG mbH	O-	477-01-5337	142	-19.68682	72.625877
"Borgo Flora, 31 Piano 7
45039, Stienta (RO)"	Therapist, music	Filzi, Borgia e Desio s.r.l.	O+	MRLGFR25C55A503Y	754	86.6990595	-68.466891
"Hermine-Gude-Ring 45/54
90028 Bad Brückenau"		Barth	A-	942-66-1225	578	3.6264005	126.577344
"Fazenda de das Neves, 681
Vila Nova Gameleira 1ª Seção
34975128 Jesus do Amparo / RJ"		Nogueira - ME	AB+	39425701814	282	-28.728534	-75.112834
"Campo de Fonseca, 15
Senhor Dos Passos
96396021 Aparecida da Prata / DF"	Produtor fonográfico	da Cruz Cavalcanti S.A.	A-	14027689585	785	-37.5701425	-86.027405
"51561 Scott Motorway Apt. 660
West Laurastad, VI 58014"	Lawyer	Davis, Stone and Thomas	B-	825-83-7249	423	-82.85716	154.582776
"Chácara Fonseca
Vila Batik
90098-844 Santos / RO"	Boxeador	Silveira e Filhos	AB+	29714503680	401	67.9219685	-177.635764
"Pátio Ana Clara Vargas, 93
Santa Tereza
14610676 Nascimento / GO"		Siqueira	AB-	70984516301	549	-48.4293055	-44.329215
"09110 Jesus Tunnel Apt. 116
East Markport, WI 99610"		Walker-Thomas	B-	124-65-5452	648	-67.534642	25.802733
		株式会社斎藤運輸	AB+	422-12-1875	533	-37.4972535	156.289595
"Vale Camargo, 57
Colégio Batista
83314759 Teixeira / RJ"		Correia e Filhos	AB-	90152387668	495	38.8858855	67.878804
"Quadra Garcia, 6
São Jorge 1ª Seção
28052-988 Silva da Serra / CE"		Farias	A-	71485032997	224	24.8697505	37.484704
滋賀県中央区浅草橋31丁目22番6号 パーク日比谷公園344		石川鉱業株式会社	AB+	793-96-1767	792	46.2648765	-115.849869
	Chartered management accountant	Gordon-Love	B-	022-56-9909	515	-47.169885	-120.635853
		Castro - EI	O-	58971362464	276	21.9574425	-83.960616
"92747 Torres Lodge
North Troy, SC 72189"		Potts PLC	AB+	129-81-2001	736	-77.238119	-147.903928
"3871 Gordon Walks Apt. 931
East Michele, WA 84625"	Information systems manager	Jones, Dorsey and Chase	O-	390-57-4840	263	45.0010005	-57.450422
熊本県横浜市港南区雷門26丁目17番7号 美原町パーク541		佐藤銀行株式会社	B-	703-63-2535	568	-44.023916	135.306062
"Unit 8691 Box 2545
DPO AE 72973"		Wagner Inc	A-	189-15-1691	1	-75.611618	-67.477327
"Tintzmannweg 631
19227 Schongau"		Schmidt GmbH	B-	600-32-5271	359	34.820384	144.089164
大分県国分寺市蟇沼19丁目3番4号 明石町シティ463		株式会社坂本電気	AB-	746-14-2800	676	-21.539464	-107.224032
"Daniel-Stiffel-Straße 17/26
92084 Peine"		Gude Mühle GmbH	AB-	642-33-3146	630	14.6311625	166.80606
"Pátio Oliveira, 25
Nova Suíça
71385024 Garcia / AM"	Diarista	da Cruz	B-	36524170970	113	-2.8195545	-41.954746
兵庫県練馬区所野39丁目16番20号		太田建設合同会社	A+	609-14-5070	321	57.8147375	-16.724477
三重県あきる野市京橋10丁目23番16号 一ツ橋コート854	歯科医師	鈴木水産株式会社	O+	208-36-6599	614	54.403296	-120.765722
"Gudeweg 36-18
97891 Backnang"		Reinhardt	AB+	183-90-2132	576	-77.676289	25.585412
"Colônia Gabriel Cavalcante, 924
Marieta 3ª Seção
29967306 Nascimento da Prata / GO"	Representante comercial	Gomes	O+	96751802420	636	48.5556965	137.997572
"Caterina-Wähner-Gasse 45/73
20799 Biedenkopf"		Gunpf OHG mbH	AB-	581-17-1376	771	67.7644085	92.144638
"Borgo Marangoni, 220 Piano 7
20005, Pogliano Milanese (MI)"	Research scientist (maths)	Donatoni-Palmisano e figli	AB-	RVGLSN60L03H102O	732	-64.2949765	148.294867
		Gierschner AG & Co. OHG	AB+	008-25-1328	587	52.1810305	-80.954145
		King, Coleman and Reed	A-	579-76-1365	508		
"Viale Cabrini, 57
98131, Mili Marina (ME)"		Aldobrandi-Pennetta SPA	B+	CMCRNT94P70C729A	118	80.4113575	95.739748
"Hajo-Köhler-Gasse 85-69
84922 Viechtach"		Fechner	AB-	032-97-6796	416	47.5412805	136.542701
"Misicherring 0
98281 Altentreptow"		Thies	A-	710-25-7834	306	36.696525	21.046931
茨城県小平市花川戸25丁目25番4号 パレス池之端736		佐藤通信株式会社	A-	199-40-5785	683	64.870305	2.089767
"Rotonda Mercati, 769 Piano 1
66041, Piazzano (CH)"		Galilei, Mazzeo e Giorgetti SPA	AB+	CTLRNL30E08F495R	391	-54.978639	-128.23336
"Piazza Saffi, 48 Appartamento 5
00034, Colleferro Stazione (RM)"		Sobrero-Villadicani SPA	AB-	MNTMRA94A01B150U	9	56.477247	-1.112494
"Barthstraße 2215
58237 Bischofswerda"	Binnenschiffer	Kranz GmbH & Co. KG	AB-	361-44-4821	708	74.260663	-63.117314
"Ingeborg-Keudel-Allee 5685
16599 Garmisch-Partenkirchen"		Gröttner e.V.	AB-	399-40-3112	384	28.417219	145.14927
"Trecho Santos, 715
Conjunto São Francisco De Assis
54148858 Jesus da Serra / PR"		Moura Almeida e Filhos	O+	05372968400	451	-31.1795835	2.137397
岐阜県板橋区大中15丁目21番3号 花島シャルム587	歯科医師	有限会社中村銀行	O-	145-17-3405	402	2.9003825	-168.423438
"Travessa de Viana
Ernesto Nascimento
79070-822 Costela de Pires / AM"		Rodrigues	O+	70154839205	378	25.678332	130.741797
"Aeroporto Carvalho, 94
Canaa
87372-685 Albuquerque / BA"		Pinto	B+	92051876312	609	89.4528065	-13.426298
		Prodi, Mastandrea e Tirabassi Group	AB-	FRCVNS37T03C855M	151	-71.3676435	19.122693
"Viaduto Maria Flor Sampaio, 87
Vila Santo Antônio Barroquinha
98133808 Sales / PB"	Mágico	Nogueira	A+	43506819224	355	10.9090535	-15.741237
"Canale Hugo, 98
63822, Porto San Giorgio (FM)"		Battaglia, Nievo e Tuzzolino SPA	B-	BRMGRN41H54F642C	507	-19.3113475	-118.813566
"Canale Filippo, 47 Piano 0
83026, Banzano Di Montoro Superiore (AV)"	Careers information officer	Bandello e figli	B-	LPRGNZ13M59B275V	195	-1.9187485	35.033713
